"city","state","msa_fips","fips","year","total","tourism","growth","percent_tourism","percent_growth","fips_st","fips_place","latitude","longitude"
"Richmond","VA","40140",40140,2002,77889,6453,19504,8.28,25.04,51,67000,37.53105,-77.474584
"Richmond","VA","40140",40140,2003,84033,6774,20746,8.06,24.69,51,67000,37.53105,-77.474584
"Richmond","VA","40140",40140,2001,73791,5752,20041,7.79,27.16,51,67000,37.53105,-77.474584
"Richmond","VA","40140",40140,2006,110735,8861,27453,8,24.79,51,67000,37.53105,-77.474584
"Riverside","CA","40220",40220,2004,10755,626,0,5.82,0,6,62000,33.940437,-117.397363
"Riverside","CA","40220",40220,2001,9763,558,808,5.72,8.28,6,62000,33.940437,-117.397363
"Riverside","CA","40220",40220,2003,10282,248,0,2.41,0,6,62000,33.940437,-117.397363
"Riverside","CA","40220",40220,2005,11265,650,0,5.77,0,6,62000,33.940437,-117.397363
"Riverside","CA","40220",40220,2002,10027,242,843,2.41,8.41,6,62000,33.940437,-117.397363
"Riverside","CA","40220",40220,2006,11916,699,950,5.87,7.97,6,62000,33.940437,-117.397363
"Roanoke","VA","40340",40340,2001,6070,418,321,6.89,5.29,51,68000,37.2784,-79.958399
"Roanoke","VA","40340",40340,2002,6554,428,832,6.53,12.69,51,68000,37.2784,-79.958399
"Roanoke","VA","40340",40340,2005,7889,490,1064,6.21,13.49,51,68000,37.2784,-79.958399
"Roanoke","VA","40340",40340,2006,8226,512,1050,6.22,12.76,51,68000,37.2784,-79.958399
"Roanoke","VA","40340",40340,2003,7211,449,966,6.23,13.4,51,68000,37.2784,-79.958399
"Roanoke","VA","40340",40340,2004,7623,481,1083,6.31,14.21,51,68000,37.2784,-79.958399
"Rochester","MN","40380",40380,2005,41361,2116,5112,5.12,12.36,27,54880,44.01365,-92.475699
"Rochester","MN","40380",40380,2001,34846,695,3663,1.99,10.51,27,54880,44.01365,-92.475699
"Rochester","MN","40380",40380,2002,36650,1864,3927,5.09,10.71,27,54880,44.01365,-92.475699
"Rochester","MN","40380",40380,2004,39607,2039,4492,5.15,11.34,27,54880,44.01365,-92.475699
"Rochester","MN","40380",40380,2006,43080,2234,1571,5.19,3.65,27,54880,44.01365,-92.475699
"Rochester","MN","40380",40380,2003,37879,0,4290,0,11.33,27,54880,44.01365,-92.475699
"Rochester","NY","40420",40420,2002,9946,514,1327,5.17,13.34,36,63000,43.168651,-77.615838
"Rochester","NY","40420",40420,2003,10209,513,1357,5.02,13.29,36,63000,43.168651,-77.615838
"Rochester","NY","40420",40420,2005,10840,566,1428,5.22,13.17,36,63000,43.168651,-77.615838
"Rochester","NY","40420",40420,2004,10500,534,1363,5.09,12.98,36,63000,43.168651,-77.615838
"Rochester","NY","40420",40420,2001,9633,486,1221,5.05,12.68,36,63000,43.168651,-77.615838
"Rochester","NY","40420",40420,2006,11500,606,1444,5.27,12.56,36,63000,43.168651,-77.615838
"Rockford","IL","40580",40580,2005,5326,212,408,3.98,7.66,17,65000,42.2703,-89.063149
"Rockford","IL","40580",40580,2002,4905,206,436,4.2,8.89,17,65000,42.2703,-89.063149
"Rockford","IL","40580",40580,2006,5199,230,414,4.42,7.96,17,65000,42.2703,-89.063149
"Rockford","IL","40580",40580,2001,4756,184,456,3.87,9.59,17,65000,42.2703,-89.063149
"Rockford","IL","40580",40580,2003,5004,204,460,4.08,9.19,17,65000,42.2703,-89.063149
"Rockford","IL","40580",40580,2004,5245,212,473,4.04,9.02,17,65000,42.2703,-89.063149
"Rocky Mount","NC","40660",40660,2006,3041,166,211,5.46,6.94,37,57500,35.957311,-77.810201
"Rocky Mount","NC","40660",40660,2004,2968,150,205,5.05,6.91,37,57500,35.957311,-77.810201
"Rocky Mount","NC","40660",40660,2001,2594,123,242,4.74,9.33,37,57500,35.957311,-77.810201
"Rocky Mount","NC","40660",40660,2002,2653,132,206,4.98,7.76,37,57500,35.957311,-77.810201
"Rocky Mount","NC","40660",40660,2003,2745,146,196,5.32,7.14,37,57500,35.957311,-77.810201
"Rocky Mount","NC","40660",40660,2005,3044,160,218,5.26,7.16,37,57500,35.957311,-77.810201
"Rome","GA","40900",40900,2003,73214,4590,17099,6.27,23.35,13,66668,34.262667,-85.186672
"Rome","GA","40900",40900,2001,61896,3963,12257,6.4,19.8,13,66668,34.262667,-85.186672
"Rome","GA","40900",40900,2002,67338,4325,14300,6.42,21.24,13,66668,34.262667,-85.186672
"Rome","GA","40900",40900,2004,78849,5037,19211,6.39,24.36,13,66668,34.262667,-85.186672
"Rome","GA","40900",40900,2005,86094,5390,22176,6.26,25.76,13,66668,34.262667,-85.186672
"Rome","GA","40900",40900,2006,91751,5798,23036,6.32,25.11,13,66668,34.262667,-85.186672
"Sacramento","CA","40980",40980,2002,6451,418,731,6.48,11.33,6,64000,38.56685,-121.46736
"Sacramento","CA","40980",40980,2001,6329,398,790,6.29,12.48,6,64000,38.56685,-121.46736
"Sacramento","CA","40980",40980,2006,6592,430,782,6.52,11.86,6,64000,38.56685,-121.46736
"Sacramento","CA","40980",40980,2003,6582,420,722,6.38,10.97,6,64000,38.56685,-121.46736
"Sacramento","CA","40980",40980,2004,6455,424,769,6.57,11.91,6,64000,38.56685,-121.46736
"Sacramento","CA","40980",40980,2005,6490,416,754,6.41,11.62,6,64000,38.56685,-121.46736
"Saginaw","MI","41060",41060,2004,6540,350,1088,5.35,16.64,26,70520,43.41955,-83.949521
"Saginaw","MI","41060",41060,2001,5105,294,623,5.76,12.2,26,70520,43.41955,-83.949521
"Saginaw","MI","41060",41060,2002,5414,308,691,5.69,12.76,26,70520,43.41955,-83.949521
"Saginaw","MI","41060",41060,2003,5883,320,978,5.44,16.62,26,70520,43.41955,-83.949521
"Saginaw","MI","41060",41060,2005,6777,370,1137,5.46,16.78,26,70520,43.41955,-83.949521
"Saginaw","MI","41060",41060,2006,7035,387,1127,5.5,16.02,26,70520,43.41955,-83.949521
"Salem","OR","41500",41500,2006,17682,2154,2861,12.18,16.18,41,64900,44.9245,-123.022057
"Salem","OR","41500",41500,2001,12945,1682,1997,12.99,15.43,41,64900,44.9245,-123.022057
"Salem","OR","41500",41500,2002,13900,1782,2075,12.82,14.93,41,64900,44.9245,-123.022057
"Salem","OR","41500",41500,2003,15056,1794,2213,11.92,14.7,41,64900,44.9245,-123.022057
"Salem","OR","41500",41500,2004,15450,1951,2407,12.63,15.58,41,64900,44.9245,-123.022057
"Salem","OR","41500",41500,2005,16823,2032,2739,12.08,16.28,41,64900,44.9245,-123.022057
"Salinas","CA","41540",41540,2004,3189,191,396,5.99,12.42,6,64224,36.684833,-121.635081
"Salinas","CA","41540",41540,2001,2592,170,324,6.56,12.5,6,64224,36.684833,-121.635081
"Salinas","CA","41540",41540,2002,2746,180,327,6.55,11.91,6,64224,36.684833,-121.635081
"Salinas","CA","41540",41540,2003,2898,180,360,6.21,12.42,6,64224,36.684833,-121.635081
"Salinas","CA","41540",41540,2005,3453,95,500,2.75,14.48,6,64224,36.684833,-121.635081
"Salinas","CA","41540",41540,2006,3667,116,560,3.16,15.27,6,64224,36.684833,-121.635081
"Salisbury","MD","41620",41620,2002,43001,1693,8097,3.94,18.83,24,69925,38.371916,-75.589027
"Salisbury","MD","41620",41620,2001,42012,2990,8192,7.12,19.5,24,69925,38.371916,-75.589027
"Salisbury","MD","41620",41620,2006,56458,3904,10296,6.91,18.24,24,69925,38.371916,-75.589027
"Salisbury","MD","41620",41620,2003,43582,3099,7799,7.11,17.9,24,69925,38.371916,-75.589027
"Salisbury","MD","41620",41620,2004,46589,3272,8183,7.02,17.56,24,69925,38.371916,-75.589027
"Salisbury","MD","41620",41620,2005,51368,3488,9258,6.79,18.02,24,69925,38.371916,-75.589027
"Salt Lake City","UT","41660",41660,2001,2627,13,119,0.49,4.53,49,67000,40.777267,-111.929921
"Salt Lake City","UT","41660",41660,2005,3096,14,0,0.45,0,49,67000,40.777267,-111.929921
"Salt Lake City","UT","41660",41660,2002,2633,13,118,0.49,4.48,49,67000,40.777267,-111.929921
"Salt Lake City","UT","41660",41660,2003,2813,94,127,3.34,4.51,49,67000,40.777267,-111.929921
"Salt Lake City","UT","41660",41660,2004,2987,92,134,3.08,4.49,49,67000,40.777267,-111.929921
"Salt Lake City","UT","41660",41660,2006,3216,106,249,3.3,7.74,49,67000,40.777267,-111.929921
"San Angelo","TX","41700",41700,2002,54606,5040,7172,9.23,13.13,48,64472,31.44605,-100.452424
"San Angelo","TX","41700",41700,2001,52324,4690,7156,8.96,13.68,48,64472,31.44605,-100.452424
"San Angelo","TX","41700",41700,2005,66988,6122,9092,9.14,13.57,48,64472,31.44605,-100.452424
"San Angelo","TX","41700",41700,2006,72738,6976,9665,9.59,13.29,48,64472,31.44605,-100.452424
"San Angelo","TX","41700",41700,2003,57823,2662,7588,4.6,13.12,48,64472,31.44605,-100.452424
"San Angelo","TX","41700",41700,2004,61663,2849,7901,4.62,12.81,48,64472,31.44605,-100.452424
"San Antonio","TX","41740",41740,2006,157509,13392,39800,8.5,25.27,48,65000,29.45765,-98.505355
"San Antonio","TX","41740",41740,2002,120165,9540,28575,7.94,23.78,48,65000,29.45765,-98.505355
"San Antonio","TX","41740",41740,2001,112435,9002,25873,8.01,23.01,48,65000,29.45765,-98.505355
"San Antonio","TX","41740",41740,2004,138630,11500,34425,8.3,24.83,48,65000,29.45765,-98.505355
"San Antonio","TX","41740",41740,2005,148390,12196,37849,8.22,25.51,48,65000,29.45765,-98.505355
"San Antonio","TX","41740",41740,2003,126838,10172,30055,8.02,23.7,48,65000,29.45765,-98.505355
"San Diego","CA","41780",41780,2003,2739,678,249,24.75,9.09,6,66000,32.81495,-117.13577
"San Diego","CA","41780",41780,2005,2923,711,288,24.32,9.85,6,66000,32.81495,-117.13577
"San Diego","CA","41780",41780,2006,2960,729,279,24.63,9.43,6,66000,32.81495,-117.13577
"San Diego","CA","41780",41780,2004,2831,688,271,24.3,9.57,6,66000,32.81495,-117.13577
"San Diego","CA","41780",41780,2001,2535,582,260,22.96,10.26,6,66000,32.81495,-117.13577
"San Diego","CA","41780",41780,2002,2617,670,234,25.6,8.94,6,66000,32.81495,-117.13577
"San Francisco","CA","41940",41940,2003,110885,5425,17545,4.89,15.82,6,67000,37.79325,-122.554783
"San Francisco","CA","41940",41940,2004,116752,5611,18841,4.81,16.14,6,67000,37.79325,-122.554783
"San Francisco","CA","41940",41940,2002,111025,5226,18140,4.71,16.34,6,67000,37.79325,-122.554783
"San Francisco","CA","41940",41940,2006,135080,6496,21889,4.81,16.2,6,67000,37.79325,-122.554783
"San Francisco","CA","41940",41940,2001,119750,5138,18018,4.29,15.05,6,67000,37.79325,-122.554783
"San Francisco","CA","41940",41940,2005,125354,5960,20499,4.75,16.35,6,67000,37.79325,-122.554783
"San Jose","CA","42020",42020,2002,7405,751,1799,10.14,24.29,6,68000,37.304,-121.849783
"San Jose","CA","42020",42020,2006,10141,1011,2808,9.97,27.69,6,68000,37.304,-121.849783
"San Jose","CA","42020",42020,2003,8012,818,2080,10.21,25.96,6,68000,37.304,-121.849783
"San Jose","CA","42020",42020,2005,9600,950,2723,9.9,28.36,6,68000,37.304,-121.849783
"San Jose","CA","42020",42020,2001,6569,664,1466,10.11,22.32,6,68000,37.304,-121.849783
"San Jose","CA","42020",42020,2004,8877,910,2366,10.25,26.65,6,68000,37.304,-121.849783
"San Luis Obispo","CA","42060",42060,2001,13556,1368,2850,10.09,21.02,6,68154,35.272866,-120.66481
"San Luis Obispo","CA","42060",42060,2004,16123,1676,3403,10.4,21.11,6,68154,35.272866,-120.66481
"San Luis Obispo","CA","42060",42060,2005,17696,1744,3841,9.86,21.71,6,68154,35.272866,-120.66481
"San Luis Obispo","CA","42060",42060,2003,15030,1554,3042,10.34,20.24,6,68154,35.272866,-120.66481
"San Luis Obispo","CA","42060",42060,2006,18381,1859,3898,10.11,21.21,6,68154,35.272866,-120.66481
"San Luis Obispo","CA","42060",42060,2002,14197,1458,2934,10.27,20.67,6,68154,35.272866,-120.66481
"Sandusky","OH","41860",41860,2006,292078,20976,59107,7.18,20.24,39,70380,41.455881,-82.714369
"Sandusky","OH","41860",41860,2001,230363,16002,42973,6.95,18.65,39,70380,41.455881,-82.714369
"Sandusky","OH","41860",41860,2002,229704,16815,45182,7.32,19.67,39,70380,41.455881,-82.714369
"Sandusky","OH","41860",41860,2004,251725,18406,51043,7.31,20.28,39,70380,41.455881,-82.714369
"Sandusky","OH","41860",41860,2005,272882,19590,55520,7.18,20.35,39,70380,41.455881,-82.714369
"Sandusky","OH","41860",41860,2003,235762,17216,47158,7.3,20,39,70380,41.455881,-82.714369
"Santa Barbara","CA","42100",42100,2001,8434,694,2199,8.23,26.07,6,69070,34.4285,-119.721904
"Santa Barbara","CA","42100",42100,2006,9709,779,2357,8.02,24.28,6,69070,34.4285,-119.721904
"Santa Barbara","CA","42100",42100,2005,9080,719,2314,7.92,25.48,6,69070,34.4285,-119.721904
"Santa Barbara","CA","42100",42100,2002,8307,716,2057,8.62,24.76,6,69070,34.4285,-119.721904
"Santa Barbara","CA","42100",42100,2003,8349,706,2060,8.46,24.67,6,69070,34.4285,-119.721904
"Santa Barbara","CA","42100",42100,2004,8639,731,2179,8.46,25.22,6,69070,34.4285,-119.721904
"Santa Cruz","CA","42140",42140,2002,5275,764,1844,14.48,34.96,6,69112,36.97325,-122.035821
"Santa Cruz","CA","42140",42140,2001,4463,728,1244,16.31,27.87,6,69112,36.97325,-122.035821
"Santa Cruz","CA","42140",42140,2005,5790,814,1476,14.06,25.49,6,69112,36.97325,-122.035821
"Santa Cruz","CA","42140",42140,2006,6354,888,1691,13.98,26.61,6,69112,36.97325,-122.035821
"Santa Cruz","CA","42140",42140,2003,5119,768,1419,15,27.72,6,69112,36.97325,-122.035821
"Santa Cruz","CA","42140",42140,2004,5365,788,1359,14.69,25.33,6,69112,36.97325,-122.035821
"Santa Fe","NM","42220",42220,2004,17436,1378,4348,7.9,24.94,35,70500,35.678502,-105.954149
"Santa Fe","NM","42220",42220,2005,18694,1440,4910,7.7,26.27,35,70500,35.678502,-105.954149
"Santa Fe","NM","42220",42220,2001,15595,1075,3715,6.89,23.82,35,70500,35.678502,-105.954149
"Santa Fe","NM","42220",42220,2003,16495,1288,4110,7.81,24.92,35,70500,35.678502,-105.954149
"Santa Fe","NM","42220",42220,2002,16262,1246,3914,7.66,24.07,35,70500,35.678502,-105.954149
"Santa Fe","NM","42220",42220,2006,19520,1538,5110,7.88,26.18,35,70500,35.678502,-105.954149
"Santa Rosa","CA","42340",42340,2004,10137,978,1371,9.65,13.52,6,70098,38.4486,-122.700799
"Santa Rosa","CA","42340",42340,2001,8683,434,1219,5,14.04,6,70098,38.4486,-122.700799
"Santa Rosa","CA","42340",42340,2003,9260,928,1202,10.02,12.98,6,70098,38.4486,-122.700799
"Santa Rosa","CA","42340",42340,2005,11055,1044,1544,9.44,13.97,6,70098,38.4486,-122.700799
"Santa Rosa","CA","42340",42340,2002,8986,462,1160,5.14,12.91,6,70098,38.4486,-122.700799
"Santa Rosa","CA","42340",42340,2006,12196,1166,1640,9.56,13.45,6,70098,38.4486,-122.700799
"Savannah","GA","42540",42540,2001,14728,822,1371,5.58,9.31,13,69000,32.024357,-81.131648
"Savannah","GA","42540",42540,2002,14990,872,1453,5.82,9.69,13,69000,32.024357,-81.131648
"Savannah","GA","42540",42540,2005,17016,1055,1632,6.2,9.59,13,69000,32.024357,-81.131648
"Savannah","GA","42540",42540,2006,17794,1100,1690,6.18,9.5,13,69000,32.024357,-81.131648
"Savannah","GA","42540",42540,2003,15553,918,1565,5.9,10.06,13,69000,32.024357,-81.131648
"Savannah","GA","42540",42540,2004,16485,997,1653,6.05,10.03,13,69000,32.024357,-81.131648
"Scranton","PA","42660",42660,2005,184419,12282,38344,6.66,20.79,42,69000,41.40405,-75.666103
"Scranton","PA","42660",42660,2001,155695,9834,31853,6.32,20.46,42,69000,41.40405,-75.666103
"Scranton","PA","42660",42660,2002,158031,9998,31887,6.33,20.18,42,69000,41.40405,-75.666103
"Scranton","PA","42660",42660,2004,171025,11588,35397,6.78,20.7,42,69000,41.40405,-75.666103
"Scranton","PA","42660",42660,2006,197686,13532,41308,6.85,20.9,42,69000,41.40405,-75.666103
"Scranton","PA","42660",42660,2003,163224,10574,32823,6.48,20.11,42,69000,41.40405,-75.666103
"Seattle","WA","42680",42680,2002,2824,393,725,13.92,25.67,53,63000,47.6218,-122.350326
"Seattle","WA","42680",42680,2003,3210,440,876,13.71,27.29,53,63000,47.6218,-122.350326
"Seattle","WA","42680",42680,2005,3978,448,1319,11.26,33.16,53,63000,47.6218,-122.350326
"Seattle","WA","42680",42680,2006,4166,498,1291,11.95,30.99,53,63000,47.6218,-122.350326
"Seattle","WA","42680",42680,2004,3620,448,1058,12.38,29.23,53,63000,47.6218,-122.350326
"Seattle","WA","42680",42680,2001,2667,371,645,13.91,24.18,53,63000,47.6218,-122.350326
"Sebastian","FL","43100",43100,2005,4671,210,601,4.5,12.87,12,64825,27.787255,-80.480737
"Sebastian","FL","43100",43100,2006,4845,234,624,4.83,12.88,12,64825,27.787255,-80.480737
"Sebastian","FL","43100",43100,2001,3995,140,463,3.5,11.59,12,64825,27.787255,-80.480737
"Sebastian","FL","43100",43100,2002,4188,146,524,3.49,12.51,12,64825,27.787255,-80.480737
"Sebastian","FL","43100",43100,2003,4305,155,557,3.6,12.94,12,64825,27.787255,-80.480737
"Sebastian","FL","43100",43100,2004,4612,194,570,4.21,12.36,12,64825,27.787255,-80.480737
"Sheboygan","WI","43300",43300,2003,2510,196,268,7.81,10.68,55,72975,43.7457,-87.730071
"Sheboygan","WI","43300",43300,2004,2692,198,262,7.36,9.73,55,72975,43.7457,-87.730071
"Sheboygan","WI","43300",43300,2001,2380,172,248,7.23,10.42,55,72975,43.7457,-87.730071
"Sheboygan","WI","43300",43300,2002,2442,194,241,7.94,9.87,55,72975,43.7457,-87.730071
"Sheboygan","WI","43300",43300,2005,2778,210,284,7.56,10.22,55,72975,43.7457,-87.730071
"Sheboygan","WI","43300",43300,2006,3009,224,287,7.44,9.54,55,72975,43.7457,-87.730071
"Sherman","TX","43340",43340,2002,12504,888,1448,7.1,11.58,48,67496,33.618335,-96.609456
"Sherman","TX","43340",43340,2003,14151,924,1417,6.53,10.01,48,67496,33.618335,-96.609456
"Sherman","TX","43340",43340,2006,19827,1031,1542,5.2,7.78,48,67496,33.618335,-96.609456
"Sherman","TX","43340",43340,2004,15958,1002,1418,6.28,8.89,48,67496,33.618335,-96.609456
"Sherman","TX","43340",43340,2005,17621,980,1504,5.56,8.54,48,67496,33.618335,-96.609456
"Sherman","TX","43340",43340,2001,12926,873,1607,6.75,12.43,48,67496,33.618335,-96.609456
"Shreveport","LA","43580",43580,2002,4863,382,162,7.86,3.33,22,70000,32.47155,-93.797808
"Shreveport","LA","43580",43580,2005,5153,206,190,4,3.69,22,70000,32.47155,-93.797808
"Shreveport","LA","43580",43580,2006,5455,208,187,3.81,3.43,22,70000,32.47155,-93.797808
"Shreveport","LA","43580",43580,2003,4803,400,174,8.33,3.62,22,70000,32.47155,-93.797808
"Shreveport","LA","43580",43580,2001,4645,174,155,3.75,3.34,22,70000,32.47155,-93.797808
"Shreveport","LA","43580",43580,2004,5086,208,171,4.09,3.36,22,70000,32.47155,-93.797808
"Sioux City","IA","43620",43620,2003,11276,307,2286,2.72,20.27,19,73335,42.500151,-96.39395
"Sioux City","IA","43620",43620,2004,11564,332,419,2.87,3.62,19,73335,42.500151,-96.39395
"Sioux City","IA","43620",43620,2001,9361,552,1910,5.9,20.4,19,73335,42.500151,-96.39395
"Sioux City","IA","43620",43620,2002,11226,296,2236,2.64,19.92,19,73335,42.500151,-96.39395
"Sioux City","IA","43620",43620,2005,12211,346,472,2.83,3.87,19,73335,42.500151,-96.39395
"Sioux City","IA","43620",43620,2006,13316,0,496,0,3.72,19,73335,42.500151,-96.39395
"Sioux Falls","SD","43780",43780,2003,10212,542,1308,5.31,12.81,46,59020,43.544201,-96.7301
"Sioux Falls","SD","43780",43780,2002,9597,515,1334,5.37,13.9,46,59020,43.544201,-96.7301
"Sioux Falls","SD","43780",43780,2006,11327,612,1452,5.4,12.82,46,59020,43.544201,-96.7301
"Sioux Falls","SD","43780",43780,2004,11033,570,1372,5.17,12.44,46,59020,43.544201,-96.7301
"Sioux Falls","SD","43780",43780,2001,8759,484,1231,5.53,14.05,46,59020,43.544201,-96.7301
"Sioux Falls","SD","43780",43780,2005,11033,588,1424,5.33,12.91,46,59020,43.544201,-96.7301
"South Bend","IN","43900",43900,2001,7946,442,753,5.56,9.48,18,71000,41.6753,-86.265699
"South Bend","IN","43900",43900,2003,8720,480,799,5.5,9.16,18,71000,41.6753,-86.265699
"South Bend","IN","43900",43900,2004,8676,486,817,5.6,9.42,18,71000,41.6753,-86.265699
"South Bend","IN","43900",43900,2002,8367,458,776,5.47,9.27,18,71000,41.6753,-86.265699
"South Bend","IN","43900",43900,2005,8940,538,913,6.02,10.21,18,71000,41.6753,-86.265699
"South Bend","IN","43900",43900,2006,9421,559,950,5.93,10.08,18,71000,41.6753,-86.265699
"Spartanburg","SC","44060",44060,2003,13098,1022,2117,7.8,16.16,45,68290,34.944888,-81.928319
"Spartanburg","SC","44060",44060,2004,13877,1107,2299,7.98,16.57,45,68290,34.944888,-81.928319
"Spartanburg","SC","44060",44060,2001,12463,934,2069,7.49,16.6,45,68290,34.944888,-81.928319
"Spartanburg","SC","44060",44060,2002,12649,1006,2083,7.95,16.47,45,68290,34.944888,-81.928319
"Spartanburg","SC","44060",44060,2006,16153,1308,2678,8.1,16.58,45,68290,34.944888,-81.928319
"Spartanburg","SC","44060",44060,2005,14933,1210,2497,8.1,16.72,45,68290,34.944888,-81.928319
"Spokane","WA","44100",44100,2001,7050,456,1126,6.47,15.97,53,67000,47.6723,-117.414024
"Spokane","WA","44100",44100,2002,7037,464,776,6.59,11.03,53,67000,47.6723,-117.414024
"Spokane","WA","44100",44100,2006,7829,584,683,7.46,8.72,53,67000,47.6723,-117.414024
"Spokane","WA","44100",44100,2004,7574,494,715,6.52,9.44,53,67000,47.6723,-117.414024
"Spokane","WA","44100",44100,2005,7553,558,692,7.39,9.16,53,67000,47.6723,-117.414024
"Spokane","WA","44100",44100,2003,8158,478,744,5.86,9.12,53,67000,47.6723,-117.414024
"Springfield","IL","44140",44140,2002,17860,1174,2262,6.57,12.67,17,72000,39.781433,-89.644654
"Springfield","IL","44140",44140,2006,20576,1338,2632,6.5,12.79,17,72000,39.781433,-89.644654
"Springfield","IL","44140",44140,2003,18509,1216,2372,6.57,12.82,17,72000,39.781433,-89.644654
"Springfield","IL","44140",44140,2005,19761,1292,2601,6.54,13.16,17,72000,39.781433,-89.644654
"Springfield","IL","44140",44140,2001,17281,1096,2224,6.34,12.87,17,72000,39.781433,-89.644654
"Springfield","IL","44140",44140,2004,19137,1266,2490,6.62,13.01,17,72000,39.781433,-89.644654
"Springfield","MA","44180",44180,2001,10328,666,1403,6.45,13.58,25,67000,42.115033,-72.539045
"Springfield","MA","44180",44180,2004,12021,779,1232,6.48,10.25,25,67000,42.115033,-72.539045
"Springfield","MA","44180",44180,2005,12959,916,1925,7.07,14.85,25,67000,42.115033,-72.539045
"Springfield","MA","44180",44180,2003,11229,365,1636,3.25,14.57,25,67000,42.115033,-72.539045
"Springfield","MA","44180",44180,2002,10486,701,1493,6.69,14.24,25,67000,42.115033,-72.539045
"Springfield","MA","44180",44180,2006,13408,856,1380,6.38,10.29,25,67000,42.115033,-72.539045
"Springfield","MO","44220",44220,2002,3152,193,325,6.12,10.31,29,70000,37.1962,-93.286099
"Springfield","MO","44220",44220,2003,3119,208,351,6.67,11.25,29,70000,37.1962,-93.286099
"Springfield","MO","44220",44220,2001,3220,184,326,5.71,10.12,29,70000,37.1962,-93.286099
"Springfield","MO","44220",44220,2004,3243,220,373,6.78,11.5,29,70000,37.1962,-93.286099
"Springfield","MO","44220",44220,2006,3384,226,381,6.68,11.26,29,70000,37.1962,-93.286099
"Springfield","MO","44220",44220,2005,3293,226,400,6.86,12.15,29,70000,37.1962,-93.286099
"Springfield","OH","44300",44300,2002,4034,296,561,7.34,13.91,39,74118,39.9268,-83.796586
"Springfield","OH","44300",44300,2001,3837,291,531,7.58,13.84,39,74118,39.9268,-83.796586
"Springfield","OH","44300",44300,2005,4793,324,720,6.76,15.02,39,74118,39.9268,-83.796586
"Springfield","OH","44300",44300,2006,5066,343,730,6.77,14.41,39,74118,39.9268,-83.796586
"Springfield","OH","44300",44300,2004,4440,324,621,7.3,13.99,39,74118,39.9268,-83.796586
"Springfield","OH","44300",44300,2003,4229,308,593,7.28,14.02,39,74118,39.9268,-83.796586
"St. Cloud","MN","41100",41100,2003,2239,254,598,11.34,26.71,27,56896,45.553951,-94.170359
"St. Cloud","MN","41100",41100,2001,1830,216,457,11.8,24.97,27,56896,45.553951,-94.170359
"St. Cloud","MN","41100",41100,2002,1982,237,498,11.96,25.13,27,56896,45.553951,-94.170359
"St. Cloud","MN","41100",41100,2004,2478,286,661,11.54,26.67,27,56896,45.553951,-94.170359
"St. Cloud","MN","41100",41100,2005,2887,324,802,11.22,27.78,27,56896,45.553951,-94.170359
"St. Cloud","MN","41100",41100,2006,3305,397,896,12.01,27.11,27,56896,45.553951,-94.170359
"St. George","UT","41140",41140,2001,2961,121,158,4.09,5.34,49,65330,37.078472,-113.578586
"St. George","UT","41140",41140,2004,3398,138,364,4.06,10.71,49,65330,37.078472,-113.578586
"St. George","UT","41140",41140,2002,3124,132,330,4.23,10.56,49,65330,37.078472,-113.578586
"St. George","UT","41140",41140,2003,3211,139,350,4.33,10.9,49,65330,37.078472,-113.578586
"St. George","UT","41140",41140,2005,3460,0,352,0,10.17,49,65330,37.078472,-113.578586
"St. George","UT","41140",41140,2006,3735,309,167,8.27,4.47,49,65330,37.078472,-113.578586
"St. Joseph","MO","41180",41180,2001,97659,3824,9808,3.92,10.04,29,64550,39.7592,-94.821149
"St. Joseph","MO","41180",41180,2004,111084,4465,0,4.02,0,29,64550,39.7592,-94.821149
"St. Joseph","MO","41180",41180,2005,115494,2875,11982,2.49,10.37,29,64550,39.7592,-94.821149
"St. Joseph","MO","41180",41180,2002,102616,4121,0,4.02,0,29,64550,39.7592,-94.821149
"St. Joseph","MO","41180",41180,2003,106656,4247,0,3.98,0,29,64550,39.7592,-94.821149
"St. Joseph","MO","41180",41180,2006,118306,3010,11992,2.54,10.14,29,64550,39.7592,-94.821149
"St. Louis","MO","41420",41420,2002,9145,514,1556,5.62,17.01,29,65000,38.63605,-90.244299
"St. Louis","MO","41420",41420,2005,10608,570,1843,5.37,17.37,29,65000,38.63605,-90.244299
"St. Louis","MO","41420",41420,2001,8464,474,1680,5.6,19.85,29,65000,38.63605,-90.244299
"St. Louis","MO","41420",41420,2003,9768,532,1651,5.45,16.9,29,65000,38.63605,-90.244299
"St. Louis","MO","41420",41420,2004,10379,550,1746,5.3,16.82,29,65000,38.63605,-90.244299
"St. Louis","MO","41420",41420,2006,11335,596,1980,5.26,17.47,29,65000,38.63605,-90.244299
"State College","PA","44700",44700,2002,14102,800,2614,5.67,18.54,NA,NA,NA,NA
"State College","PA","44700",44700,2003,15162,908,2907,5.99,19.17,NA,NA,NA,NA
"State College","PA","44700",44700,2005,17406,977,3727,5.61,21.41,NA,NA,NA,NA
"State College","PA","44700",44700,2001,12973,702,2331,5.41,17.97,NA,NA,NA,NA
"State College","PA","44700",44700,2004,16404,1008,3291,6.14,20.06,NA,NA,NA,NA
"State College","PA","44700",44700,2006,18305,1064,3795,5.81,20.73,NA,NA,NA,NA
"Stockton","CA","44940",44940,2002,2390,118,235,4.94,9.83,6,75000,37.96985,-121.306741
